date,city,tourist_footfall,year,month,day,day_of_week,is_weekend,season,temp_avg,temp_min,temp_max,humidity,pressure,weather_condition,wind_speed,is_festival,festival_name,footfall_lag_1,footfall_lag_7,footfall_lag_30,footfall_rolling_7,footfall_rolling_30
2018-12-23,Jodhpur,3457,2018,12,23,6,1,Winter,13.94079041705372,11.423943723447032,26.229541552760665,77.7127874824383,1018.0437689615708,Clouds,2.73836876954242,0,,3334.0,3459.0,2649.0,3284.5714285714284,3370.1666666666665
2018-12-24,Jodhpur,2709,2018,12,24,0,0,Winter,15.613437584710582,5.871659128585738,22.67597281726544,70.91219821894116,1013.1434613688898,Clear,3.114219765432294,0,,3457.0,3422.0,3537.0,3182.714285714286,3342.5666666666666
2018-12-25,Jodhpur,3090,2018,12,25,1,0,Winter,18.01838457791821,10.98609307868894,21.993487351378,57.375004127218006,1011.0445177746848,Clear,5.911377736233185,0,,2709.0,3349.0,3410.0,3145.714285714286,3331.9
2018-12-26,Jodhpur,3088,2018,12,26,2,0,Winter,15.035130493290096,12.499288276789011,22.15501614061391,64.1969874308976,1014.5609082665624,Clouds,3.796205481121893,0,,3090.0,2930.0,3639.0,3168.285714285714,3313.5333333333333
2018-12-27,Jodhpur,3318,2018,12,27,3,0,Winter,17.408451827168,11.132776695413828,20.86981590802446,62.32990192041907,1011.3419693521064,Clear,4.486441171271253,0,,3088.0,3252.0,2849.0,3177.714285714286,3329.1666666666665
2018-12-28,Jodhpur,3418,2018,12,28,4,0,Winter,16.510576640867857,9.20984809898722,21.14657767963445,65.11562144042793,1010.9916070270395,Clear,4.419057813720907,0,,3318.0,3248.0,3470.0,3202.0,3327.4333333333334
2018-12-29,Jodhpur,3340,2018,12,29,5,1,Winter,13.54521974517222,10.728080200005408,22.261804400164277,69.10626712256935,1012.6132389852849,Clear,5.432530721707988,0,,3418.0,3334.0,3200.0,3202.8571428571427,3332.1
2018-12-30,Jodhpur,3884,2018,12,30,6,1,Winter,10.816632901253657,11.257941457858392,24.55584225032836,68.94341966729722,1011.1847641542428,Clear,5.475710727103174,0,,3340.0,3457.0,3381.0,3263.8571428571427,3348.866666666667
2018-12-31,Jodhpur,2711,2018,12,31,0,0,Winter,11.590670041398257,8.461823085852062,20.9506166423946,69.5267962113624,1013.1560622585976,Clear,9.50817586127329,0,,3884.0,2709.0,4111.0,3264.1428571428573,3302.2
2019-01-01,Jodhpur,3133,2019,1,1,1,0,Winter,19.85582248781754,11.118640067287307,23.179700757041594,49.06594488648956,1005.9215978366408,Clouds,6.208628935026803,0,,2711.0,3090.0,4111.0,3270.285714285714,3269.6
2019-01-02,Jodhpur,3302,2019,1,2,2,0,Winter,22.948984596832386,11.185887201839812,26.13084765982149,57.187906931176286,1016.9965681367144,Clear,3.9087189496763326,0,,3133.0,3088.0,2921.0,3300.8571428571427,3282.3
2019-01-03,Jodhpur,3372,2019,1,3,3,0,Winter,18.135550422400872,15.6201256004283,22.07624479510847,56.64646290276019,1011.4501106135028,Clouds,4.350808445827896,0,,3302.0,3318.0,2851.0,3308.5714285714284,3299.6666666666665
2019-01-04,Jodhpur,3259,2019,1,4,4,0,Winter,15.465097650107891,8.114457887598167,27.50916699041176,53.72747640995565,1013.2562258201334,Clear,6.260039057658906,0,,3372.0,3418.0,3347.0,3285.8571428571427,3296.733333333333
2019-01-05,Jodhpur,3377,2019,1,5,5,1,Winter,14.010077883080587,11.029415666179254,24.37830818694301,48.26681568567047,1016.9399537002394,Clouds,3.698795073903513,0,,3259.0,3340.0,3029.0,3291.1428571428573,3308.3333333333335
2019-01-06,Jodhpur,4140,2019,1,6,6,1,Winter,10.164729630322302,10.419533570374748,28.507034940209305,57.58477278476863,1016.3773880759234,Clear,4.061074117007542,0,,3377.0,3884.0,2974.0,3327.714285714286,3347.2
2019-01-07,Jodhpur,3074,2019,1,7,0,0,Winter,13.7641088725205,8.990435394150932,22.48688506320889,48.97874058379592,1008.7017609776168,Clear,7.647437219671591,0,,4140.0,2711.0,3629.0,3379.5714285714284,3328.7
2019-01-08,Jodhpur,2846,2019,1,8,1,0,Winter,15.978264733515797,11.817229562739929,22.632667354398208,51.66976101995354,1012.9347449859883,Clear,5.625884152756641,0,,3074.0,3133.0,4340.0,3338.5714285714284,3278.9
2019-01-09,Jodhpur,2852,2019,1,9,2,0,Winter,18.980782189428307,12.896713941998655,23.51129388134818,50.391714747254326,1008.8340034424926,Rain,4.59639363444203,0,,2846.0,3302.0,3318.0,3274.285714285714,3263.366666666667
2019-01-10,Jodhpur,3483,2019,1,10,3,0,Winter,12.379011028995652,10.731723817808025,22.435387640114826,56.4997427823955,1002.6981279500447,Clear,5.095175652367662,0,,2852.0,3372.0,2978.0,3290.1428571428573,3280.2
2019-01-11,Jodhpur,3410,2019,1,11,4,0,Winter,20.33855674301157,9.957985416821094,24.325309899201137,56.872638020210125,1010.4057048643078,Clear,5.777597420955895,0,,3483.0,3259.0,3044.0,3311.714285714286,3292.4
2019-01-12,Jodhpur,4180,2019,1,12,5,1,Winter,18.235969158115296,14.621392442200342,24.916067089391685,63.24062540341152,1019.648115172126,Clouds,10.243352188171844,0,,3410.0,3377.0,3428.0,3426.4285714285716,3317.4666666666667
2019-01-13,Jodhpur,3833,2019,1,13,6,1,Winter,11.539185625428768,8.027981102887827,25.60261453557221,47.8036779785628,1000.3999234360764,Clouds,5.445372921658853,0,,4180.0,4140.0,3592.0,3382.5714285714284,3325.5
2019-01-14,Jodhpur,3034,2019,1,14,0,0,Winter,16.727840900687944,9.011263319678712,24.92194167441708,48.56645463781142,1010.6799728264336,Clouds,4.3572084599611545,0,,3833.0,3074.0,3495.0,3376.8571428571427,3310.133333333333
2019-01-15,Jodhpur,3345,2019,1,15,1,0,Winter,16.986071838718374,12.198678493129384,22.054600702193262,55.52875076130584,1009.5505950031644,Clear,4.821152118591389,0,,3034.0,2846.0,3459.0,3448.1428571428573,3306.3333333333335
2019-01-16,Jodhpur,3083,2019,1,16,2,0,Winter,14.45751433722454,12.215022057835249,25.177479496743416,56.218124286978565,1010.0704480377424,Clear,7.6123578520183806,0,,3345.0,2852.0,3422.0,3481.1428571428573,3295.0333333333333
2019-01-17,Jodhpur,2887,2019,1,17,3,0,Winter,13.400462692962748,12.020192685602575,24.989928639475483,49.7096574455305,1002.054059568416,Clear,5.884091315195678,0,,3083.0,3483.0,3349.0,3396.0,3279.633333333333
2019-01-18,Jodhpur,3590,2019,1,18,4,0,Winter,11.48574608661796,12.965089656811442,28.834922171070765,46.22498942711064,1012.5137798841884,Clear,5.169269876102124,0,,2887.0,3410.0,2930.0,3421.714285714286,3301.633333333333
2019-01-19,Jodhpur,3327,2019,1,19,5,1,Winter,11.07688414557552,16.10348318358175,23.45153415815482,55.0574964676858,1016.4820885425812,Clouds,4.6594047943952415,0,,3590.0,4180.0,3252.0,3299.8571428571427,3304.133333333333
2019-01-20,Jodhpur,3456,2019,1,20,6,1,Winter,11.466595986256394,11.894879735862,23.6217499151388,47.60487375570291,1003.3471719328808,Clear,5.541703068339123,0,,3327.0,3833.0,3248.0,3246.0,3311.0666666666666
2019-01-21,Jodhpur,3591,2019,1,21,0,0,Winter,15.623138529422294,12.47585308915941,23.032332424753832,56.59500551935432,1009.9112107523966,Rain,4.94187442398091,0,,3456.0,3034.0,3334.0,3325.5714285714284,3319.633333333333
2019-01-22,Jodhpur,3438,2019,1,22,1,0,Winter,10.954034344260853,15.558688014264003,28.87359267864427,59.62113488077343,1005.4946087700844,Clouds,6.394529333937089,0,,3591.0,3345.0,3457.0,3338.8571428571427,3319.0
2019-01-23,Jodhpur,3636,2019,1,23,2,0,Winter,18.162173230785697,12.278323875000089,24.84606860427189,50.20775456712251,1008.893124307872,Clouds,3.251934403615494,0,,3438.0,3083.0,2709.0,3417.8571428571427,3349.9
2019-01-24,Jodhpur,3043,2019,1,24,3,0,Winter,14.254055067151686,8.557772224893716,21.591670573082805,52.44097956163616,1011.9001867151986,Clear,5.375065574416063,0,,3636.0,2887.0,3090.0,3440.1428571428573,3348.3333333333335
2019-01-25,Jodhpur,3101,2019,1,25,4,0,Winter,11.388109079202358,13.372148658363177,26.29628025396952,59.40173654767605,1012.4875466043792,Clear,2.792638555147826,0,,3043.0,3590.0,3088.0,3370.285714285714,3348.766666666667
2019-01-26,Jodhpur,3543,2019,1,26,5,1,Winter,13.31384620617671,10.963470721232888,23.480632273808396,51.24284577899272,1007.7307329374912,Clouds,3.300033889168952,0,,3101.0,3327.0,3318.0,3401.1428571428573,3356.266666666667
2019-01-27,Jodhpur,4272,2019,1,27,6,1,Winter,11.462313803926332,10.410244159368252,19.897297198903978,55.63160098015344,1009.0115748623216,Clouds,6.668366222938809,0,,3543.0,3456.0,3418.0,3517.714285714286,3384.733333333333
2019-01-28,Jodhpur,2892,2019,1,28,0,0,Winter,10.413101611889486,12.414765017055196,28.43884904292407,48.5751293456587,1008.0243738596868,Clear,3.30167550209461,0,,4272.0,3591.0,3340.0,3417.8571428571427,3369.8
2019-01-29,Jodhpur,3191,2019,1,29,1,0,Winter,13.064298405276944,11.595576179636794,26.15073589241414,63.8737980906356,1004.3830641835074,Clear,5.5212381351958095,0,,2892.0,3438.0,3884.0,3382.5714285714284,3346.7
2019-01-30,Jodhpur,3310,2019,1,30,2,0,Winter,21.23730825794303,10.16196286843498,23.511009965120287,52.16825156171554,1016.0267050335134,Clouds,6.004058408212555,0,,3191.0,3636.0,2711.0,3336.0,3366.6666666666665
2019-01-31,Jodhpur,2988,2019,1,31,3,0,Winter,21.838984649148298,7.212545286141875,23.090522723941746,63.03027744609139,1008.017996488008,Clear,7.235991357958476,0,,3310.0,3043.0,3133.0,3328.1428571428573,3361.8333333333335
2019-02-01,Jodhpur,3416,2019,2,1,4,0,Winter,15.287750678782634,11.707773715323036,26.82540981466651,35.6850988510891,1006.8393483291946,Clear,0.4825526911723639,0,,2988.0,3101.0,3302.0,3373.1428571428573,3365.633333333333
2019-02-02,Jodhpur,3222,2019,2,2,5,1,Winter,18.748577314491964,14.713567154496507,30.69126835184933,39.98858605501504,1010.6292658531148,Clear,4.642432511369856,0,,3416.0,3543.0,3372.0,3327.285714285714,3360.633333333333
2019-02-03,Jodhpur,4108,2019,2,3,6,1,Winter,20.252376391350005,16.18473102138318,27.70828242309132,32.99154821579793,1016.6882540588228,Clear,4.654295484441103,0,,3222.0,4272.0,3259.0,3303.8571428571427,3388.9333333333334
2019-02-04,Jodhpur,3767,2019,2,4,0,0,Winter,20.082831216658885,12.290869795441967,25.360093470535187,48.11918888862139,1012.9142473603052,Clear,5.837559137907666,0,,4108.0,2892.0,3377.0,3428.8571428571427,3401.9333333333334
2019-02-05,Jodhpur,3064,2019,2,5,1,0,Winter,22.392462900284745,16.337940918349403,25.957012433807492,39.09255611413219,1010.7831822887258,Rain,7.35652868764279,0,,3767.0,3191.0,4140.0,3410.714285714286,3366.0666666666666
2019-02-06,Jodhpur,2858,2019,2,6,2,0,Winter,21.63308545140505,17.186492894465832,26.671424826091528,36.36839303988616,1006.3663896264806,Clear,0.8612209963698296,0,,3064.0,3310.0,3074.0,3346.1428571428573,3358.866666666667
2019-02-07,Jodhpur,3196,2019,2,7,3,0,Winter,20.00097709353148,16.195343118972897,25.897821638824414,41.770573118075575,1013.8454465664644,Clouds,11.205019125486984,0,,2858.0,2988.0,2846.0,3375.8571428571427,3370.5333333333333
2019-02-08,Jodhpur,3454,2019,2,8,4,0,Winter,15.501315458566689,13.392520858292905,30.82570386353959,46.110705057950376,1015.1235974808998,Clear,4.292994619406318,0,,3196.0,3416.0,2852.0,3381.285714285714,3390.6
2019-02-09,Jodhpur,3396,2019,2,9,5,1,Winter,22.79697580168062,14.490238130825562,25.337189897147688,42.49839125903704,1000.6732852141264,Clear,8.492584509577354,0,,3454.0,3222.0,3483.0,3406.1428571428573,3387.7
2019-02-10,Jodhpur,4137,2019,2,10,6,1,Winter,16.940428582606565,15.43203145754458,28.72521661731852,45.35140029876145,1010.2444817506968,Clear,7.468426430226658,0,,3396.0,4108.0,3410.0,3410.285714285714,3411.9333333333334
2019-02-11,Jodhpur,2941,2019,2,11,0,0,Winter,16.656121952345245,14.245261894237109,26.47709424145628,43.01328538364013,1003.6879477147376,Clear,6.481369497042418,0,,4137.0,3767.0,4180.0,3292.285714285714,3370.633333333333
2019-02-12,Jodhpur,3657,2019,2,12,1,0,Winter,20.74958905283455,13.5161035808173,24.80161322918625,32.248870181340834,1012.4166716287536,Clear,4.583023222267899,0,,2941.0,3064.0,3833.0,3377.0,3364.766666666667
2019-02-13,Jodhpur,2917,2019,2,13,2,0,Winter,17.032439935473832,18.676826475558126,29.03765603285129,49.86694816557407,1008.1129482521268,Clear,4.483296285761118,0,,3657.0,2858.0,3034.0,3385.4285714285716,3360.866666666667
2019-02-14,Jodhpur,2897,2019,2,14,3,0,Winter,21.38088844646495,17.945768381415444,25.97331892506864,42.79434406558462,1016.5589654379328,Clear,5.953476371061983,0,,2917.0,3196.0,3345.0,3342.714285714286,3345.9333333333334
2019-02-15,Jodhpur,2875,2019,2,15,4,0,Winter,20.98929124322269,13.076839323610969,25.6064680537244,40.60498804265261,1015.3540959893072,Clear,3.480959784180892,0,,2897.0,3454.0,3083.0,3260.0,3339.0
2019-02-16,Jodhpur,3801,2019,2,16,5,1,Winter,30.091881297239667,16.664302499267656,29.318489311213305,44.24611151927944,1015.7469553299694,Clear,2.694852083406724,0,,2875.0,3396.0,2887.0,3317.8571428571427,3369.4666666666667
2019-02-17,Jodhpur,3329,2019,2,17,6,1,Winter,24.21149095801277,13.13491133409244,29.043917125648512,36.14704515651918,1017.1647390875222,Clear,4.80567620529466,0,,3801.0,4137.0,3590.0,3202.4285714285716,3360.766666666667
2019-02-18,Jodhpur,2804,2019,2,18,0,0,Winter,18.705484191382972,15.228739219213107,29.028454558617568,42.63698294643346,1012.242828038109,Clear,5.274863578749208,0,,3329.0,2941.0,3327.0,3182.8571428571427,3343.3333333333335
2019-02-19,Jodhpur,3425,2019,2,19,1,0,Winter,23.19530274236833,12.851069354648953,27.32742892641456,34.930820255088534,1012.2745847269368,Clear,7.128872673570696,0,,2804.0,3657.0,3456.0,3149.714285714286,3342.3
2019-02-20,Jodhpur,2871,2019,2,20,2,0,Winter,16.984871327022987,15.848666583854571,30.64314593061317,46.46539422107239,1010.235454103632,Clear,5.628564573898731,0,,3425.0,2917.0,3591.0,3143.1428571428573,3318.3
2019-02-21,Jodhpur,3510,2019,2,21,3,0,Winter,21.851387542870768,16.01304685696423,26.296801331237425,38.83808904584244,1011.5493430639594,Clear,3.9463428399934535,0,,2871.0,2897.0,3438.0,3230.714285714286,3320.7
2019-02-22,Jodhpur,2757,2019,2,22,4,0,Winter,16.538348442350145,16.675442495614178,34.654929383059034,38.94919229677442,1018.4827242257028,Clouds,4.8712522367086,0,,3510.0,2875.0,3636.0,3213.8571428571427,3291.4
2019-02-23,Jodhpur,3421,2019,2,23,5,1,Winter,18.74599461337995,15.36240062996531,26.46018491354438,42.20478435275077,1013.9327433663988,Clear,7.418234255696065,0,,2757.0,3801.0,3043.0,3159.5714285714284,3304.0
2019-02-24,Jodhpur,3613,2019,2,24,6,1,Winter,24.57205495043204,12.730542361056708,30.2095274762824,38.23302064539988,1013.1961749030252,Clear,5.397814998798152,0,,3421.0,3329.0,3101.0,3200.1428571428573,3321.0666666666666
2019-02-25,Jodhpur,3432,2019,2,25,0,0,Winter,17.268017590196486,14.830455144781622,28.56306827350201,35.9851979321883,1009.7914390505758,Clear,5.429505427988396,0,,3613.0,2804.0,3543.0,3289.8571428571427,3317.366666666667
2019-02-26,Jodhpur,2821,2019,2,26,1,0,Winter,18.149249034734613,14.724529094943149,25.58138974763998,50.97758587969615,1008.009179052002,Clear,5.569892809370331,0,,3432.0,3425.0,4272.0,3203.5714285714284,3269.0
2019-02-27,Jodhpur,2866,2019,2,27,2,0,Winter,20.42762193761033,17.190765536622443,26.083571673217605,38.771613898947855,1014.7940669660492,Clear,9.820492810566767,0,,2821.0,2871.0,2892.0,3202.8571428571427,3268.133333333333
2019-02-28,Jodhpur,2729,2019,2,28,3,0,Winter,23.501824979653648,12.891428247923004,30.816555217778912,44.30499694069722,1004.9973098764534,Clear,4.342147551223522,0,,2866.0,3510.0,3191.0,3091.285714285714,3252.733333333333
2019-03-01,Jodhpur,3169,2019,3,1,4,0,Winter,24.946054273826725,20.59423420891281,34.13658098963593,16.81433592764443,1006.4902196226084,Clear,4.704804268185747,0,,2729.0,2757.0,3310.0,3150.1428571428573,3248.0333333333333
2019-03-02,Jodhpur,4012,2019,3,2,5,1,Winter,19.104516585724973,22.450647912186632,31.8021205911445,25.885536719986867,1006.5057230103884,Clear,4.96898320543042,0,,3169.0,3421.0,2988.0,3234.5714285714284,3282.1666666666665
2019-03-03,Jodhpur,4300,2019,3,3,6,1,Winter,19.544355810744776,22.31675648294024,35.79776689193534,22.94566026607428,1007.7955588989402,Clear,4.494023741022879,0,,4012.0,3613.0,3416.0,3332.714285714286,3311.633333333333
2019-03-04,Jodhpur,3183,2019,3,4,0,0,Winter,23.524545862102052,20.385986227918718,33.36816397703595,29.70757901010836,1010.0928925424108,Clear,7.387167493696461,0,,4300.0,3432.0,3222.0,3297.1428571428573,3310.3333333333335
2019-03-05,Jodhpur,2794,2019,3,5,1,0,Winter,21.886325552439647,21.155866393598345,31.66150671513217,18.465828797033613,1013.089700769304,Clear,7.798845516810637,0,,3183.0,2821.0,4108.0,3293.285714285714,3266.5333333333333
2019-03-06,Jodhpur,2818,2019,3,6,2,0,Winter,21.654944068419223,20.31013809033015,32.886854762328845,22.647791324853934,1012.614620402612,Clouds,5.36551371519667,0,,2794.0,2866.0,3767.0,3286.4285714285716,3234.9
2019-03-07,Jodhpur,3390,2019,3,7,3,0,Winter,20.88594472492452,17.13551676395285,34.09271870324428,27.077552035279595,1002.593455684694,Clouds,4.028524524819691,0,,2818.0,2729.0,3064.0,3380.8571428571427,3245.766666666667
2019-03-08,Jodhpur,2965,2019,3,8,4,0,Winter,23.294500102266877,23.84967627396156,36.28512828972955,27.526113222415248,1008.2690627922768,Clouds,4.364665538020735,0,,3390.0,3169.0,2858.0,3351.714285714286,3249.3333333333335
2019-03-09,Jodhpur,3915,2019,3,9,5,1,Winter,29.20446399264044,23.245425733393365,33.698619744335936,29.43163974650956,1012.3035517055704,Clear,4.664617770193295,0,,2965.0,4012.0,3196.0,3337.8571428571427,3273.3
2019-03-10,Jodhpur,6381,2019,3,10,6,1,Winter,21.37494262300085,17.922216109265417,34.56991236616337,24.124453632936657,1015.60318675049,Clouds,7.535086073673381,1,Holi,3915.0,4300.0,3454.0,3635.1428571428573,3370.866666666667
2019-03-11,Jodhpur,5198,2019,3,11,0,0,Winter,22.313642472722503,17.50205098816708,33.85804954674036,26.81030920687104,1012.1663463598068,Clear,6.09098763034957,1,Holi,6381.0,3183.0,3396.0,3923.0,3430.9333333333334
2019-03-12,Jodhpur,5634,2019,3,12,1,0,Winter,23.930607557876098,20.506988298919897,32.0708237819072,23.31043414414361,999.9824435730396,Clear,2.753906668474505,1,Holi,5198.0,2794.0,4137.0,4328.714285714285,3480.8333333333335
2019-03-13,Jodhpur,5921,2019,3,13,2,0,Winter,21.96635242552125,18.986671664386996,33.07353007150718,30.31767142280108,1007.1211716108536,Clouds,5.025431383151809,0,,5634.0,2818.0,2941.0,4772.0,3580.1666666666665
2019-03-14,Jodhpur,5655,2019,3,14,3,0,Winter,22.650396955934877,18.05692120856042,34.622540071879456,32.8834776150047,1015.4189928953508,Clear,3.289832863176996,0,,5921.0,3390.0,3657.0,5095.571428571428,3646.766666666667
2019-03-15,Jodhpur,5266,2019,3,15,4,0,Winter,22.029680995133,20.282106301699148,30.58548885273307,23.525466037673024,1017.6856265302348,Clear,7.128160434176456,0,,5655.0,2965.0,2917.0,5424.285714285715,3725.0666666666666
2019-03-16,Jodhpur,6524,2019,3,16,5,1,Winter,24.223514219490863,19.18350434367902,34.30539234547227,20.144325293087647,1012.4571424571074,Clear,5.5971919641958285,0,,5266.0,3915.0,2897.0,5797.0,3845.9666666666667
2019-03-17,Jodhpur,7036,2019,3,17,6,1,Winter,20.90433092700844,22.55912223854893,31.55318209712932,18.5500277203338,1007.014234480497,Clear,2.193169815299468,0,,6524.0,6381.0,2875.0,5890.571428571428,3984.6666666666665
2019-03-18,Jodhpur,3474,2019,3,18,0,0,Winter,24.92800679610637,26.778363671488176,32.056951384470096,29.06755672389798,1007.8111603933244,Clear,2.2437035714477527,0,,7036.0,5198.0,3801.0,5644.285714285715,3973.766666666667
2019-03-19,Jodhpur,3593,2019,3,19,1,0,Winter,25.561902482994658,21.71183460994861,33.57038812815868,10.747363376970467,1004.508493678983,Clear,5.734546507273403,0,,3474.0,5634.0,3329.0,5352.714285714285,3982.5666666666666
2019-03-20,Jodhpur,3182,2019,3,20,2,0,Winter,25.24014766184942,17.493690998570887,31.39210536058234,26.261454243844884,1008.2450970392588,Clear,5.085746533049296,0,,3593.0,5921.0,2804.0,4961.428571428572,3995.1666666666665
2019-03-21,Jodhpur,3019,2019,3,21,3,0,Winter,27.253117863403737,19.098585811723268,30.331644380075662,17.583456176243313,1008.0154934293098,Clear,0.9646041144013696,0,,3182.0,5655.0,3425.0,4584.857142857143,3981.633333333333
2019-03-22,Jodhpur,3545,2019,3,22,4,0,Winter,28.30214988744388,18.027317730523777,33.4526114729706,32.057276108044775,1010.0285931812216,Clear,2.3633219515074533,0,,3019.0,5266.0,2871.0,4339.0,4004.1
2019-03-23,Jodhpur,4242,2019,3,23,5,1,Winter,26.54013125095732,17.65031147525542,32.57664710641746,14.652004217279869,1003.1060330855825,Clouds,9.677581071931762,0,,3545.0,6524.0,3510.0,4013.0,4028.5
2019-03-24,Jodhpur,3876,2019,3,24,6,1,Winter,25.520520364454285,18.58993038714652,33.35015791196043,21.94161304778881,1010.2292541818892,Clear,6.600346880303642,0,,4242.0,7036.0,2757.0,3561.5714285714284,4065.8
2019-03-25,Jodhpur,3475,2019,3,25,0,0,Winter,29.50928879782763,17.823064756268153,31.48515821140193,38.316764582679966,1010.65359614045,Clear,2.135810068834432,0,,3876.0,3474.0,3421.0,3561.714285714286,4067.6
2019-03-26,Jodhpur,2952,2019,3,26,1,0,Winter,26.60014915823873,18.26362244428352,33.016928776248015,19.85728540217568,1009.6850368713197,Clear,3.632516580622622,0,,3475.0,3593.0,3613.0,3470.1428571428573,4045.5666666666666
2019-03-27,Jodhpur,3362,2019,3,27,2,0,Winter,24.10649507344472,17.43618645305119,33.501407117721264,20.9697738680064,1002.3945595615006,Clear,2.0582108965954817,0,,2952.0,3182.0,3432.0,3495.8571428571427,4043.233333333333
2019-03-28,Jodhpur,3009,2019,3,28,3,0,Winter,28.37883339946609,21.457194380890652,30.68291309023092,21.81529000477417,1010.7740713018296,Clouds,6.446964294825524,0,,3362.0,3019.0,2821.0,3494.4285714285716,4049.5
2019-03-29,Jodhpur,3074,2019,3,29,4,0,Winter,21.17064223766505,18.298980881904484,33.37188956271444,30.13432745591068,1013.056807505437,Clear,4.12661892226664,0,,3009.0,3545.0,2866.0,3427.1428571428573,4056.4333333333334
2019-03-30,Jodhpur,3489,2019,3,30,5,1,Winter,28.717540543461197,21.122889527364496,29.29178009417201,26.561968894923066,1014.2388994451468,Clear,6.747338440512158,0,,3074.0,4242.0,2729.0,3319.5714285714284,4081.766666666667
2019-03-31,Jodhpur,3869,2019,3,31,6,1,Winter,28.064264530557743,20.148256255886555,31.99369467064802,24.875930724937827,1011.1331113930294,Clouds,5.311458249450547,0,,3489.0,3876.0,3169.0,3318.5714285714284,4105.1
2019-04-01,Jodhpur,835,2019,4,1,0,0,Summer,31.72298444328565,22.599811124081945,37.4786600216451,22.35203633629196,1015.1147999163156,Clear,2.110269361774123,0,,3869.0,3475.0,4012.0,2941.4285714285716,3999.2
2019-04-02,Jodhpur,1194,2019,4,2,1,0,Summer,29.87065525206414,24.958240078896576,38.5346288146993,25.981726954507327,1013.4587037021488,Clouds,5.314869150095741,0,,835.0,2952.0,4300.0,2690.285714285714,3895.6666666666665
2019-04-03,Jodhpur,794,2019,4,3,2,0,Summer,28.365165113946027,25.80373131002455,38.19661862495698,14.567794712705714,1006.7877527282376,Clouds,7.469562255199383,0,,1194.0,3362.0,3183.0,2323.4285714285716,3816.0333333333333
2019-04-04,Jodhpur,853,2019,4,4,3,0,Summer,28.26190790867709,26.72354710618368,42.18083872656502,6.288230634251307,1011.0631781223618,Clouds,3.662876734535063,0,,794.0,3009.0,2794.0,2015.4285714285713,3751.3333333333335
2019-04-05,Jodhpur,1288,2019,4,5,4,0,Summer,31.30297301441901,26.80510113425027,33.74805996973243,4.992428562114949,999.9069382282628,Clear,6.263074177184073,0,,853.0,3074.0,2818.0,1760.2857142857142,3700.3333333333335
2019-04-06,Jodhpur,1598,2019,4,6,5,1,Summer,29.904537892559595,26.092557967455743,37.5785745429424,16.409245649656214,1006.117942757227,Clouds,5.181936660703707,0,,1288.0,3489.0,3390.0,1490.142857142857,3640.6
2019-04-07,Jodhpur,1201,2019,4,7,6,1,Summer,33.54177713186649,25.407178759994363,38.02651326692951,8.60783172134228,1016.814919955924,Clear,5.871528159358008,0,,1598.0,3869.0,2965.0,1109.0,3581.8
2019-04-08,Jodhpur,1238,2019,4,8,0,0,Summer,29.02244131424432,25.04007365159143,36.588810732039896,17.437502223233068,1002.2660952122282,Rain,7.072128097704431,0,,1201.0,835.0,3915.0,1166.5714285714287,3492.5666666666666
2019-04-09,Jodhpur,1078,2019,4,9,1,0,Summer,28.13573049501048,24.687331812537003,39.85185229067128,11.39252256275778,1003.4217722097912,Clear,5.716735056241778,0,,1238.0,1194.0,6381.0,1150.0,3315.8
2019-04-10,Jodhpur,1011,2019,4,10,2,0,Summer,24.138265090850773,30.06207663299729,39.0165664444375,19.64680693505433,1008.7646817799592,Clear,6.939539492506695,0,,1078.0,794.0,5198.0,1181.0,3176.233333333333
2019-04-11,Jodhpur,909,2019,4,11,3,0,Summer,34.55527813166883,19.048688301836943,37.92811605118626,18.39788998258716,1010.3973251129192,Clear,4.859920056780272,0,,1011.0,853.0,5634.0,1189.0,3018.733333333333
2019-04-12,Jodhpur,1136,2019,4,12,4,0,Summer,31.551705012014303,26.515608099179712,38.00233029781233,7.100359601517482,1011.0103406887606,Clouds,6.074915390284986,0,,909.0,1288.0,5921.0,1167.2857142857142,2859.233333333333
2019-04-13,Jodhpur,1342,2019,4,13,5,1,Summer,30.56595930501293,23.163050595554875,36.35112762231988,13.627619603758728,1005.8445220399548,Clear,9.125482352612408,0,,1136.0,1598.0,5655.0,1130.7142857142858,2715.4666666666667
2019-04-14,Jodhpur,1317,2019,4,14,6,1,Summer,31.91154128327148,25.828917257990224,38.72567307906563,14.685399681999163,1018.5420692895316,Clear,2.997320313277964,0,,1342.0,1201.0,5266.0,1147.2857142857142,2583.8333333333335
2019-04-15,Jodhpur,767,2019,4,15,0,0,Summer,34.8991816193054,21.46551541837539,39.10466356535151,11.50905689895846,1014.455465896612,Clouds,4.294704075428832,0,,1317.0,1238.0,6524.0,1080.0,2391.9333333333334
2019-04-16,Jodhpur,1014,2019,4,16,1,0,Summer,31.891803282879557,23.868199276162912,35.228357717385926,20.50014205527237,1011.780464995224,Clear,-2.3588019913003864,0,,767.0,1078.0,7036.0,1070.857142857143,2191.2
2019-04-17,Jodhpur,1064,2019,4,17,2,0,Summer,27.63046018817029,29.12096155458424,40.14925896954664,13.82692205986582,1010.3605120405294,Clear,4.671075868051692,0,,1014.0,1011.0,3474.0,1078.4285714285713,2110.866666666667
